2014-09-07-00:00,跑马场路口—冠洲桥断面,22
2014-09-07-00:05,跑马场路口—冠洲桥断面,31
2014-09-07-00:10,跑马场路口—冠洲桥断面,25
2014-09-07-00:15,跑马场路口—冠洲桥断面,27
2014-09-07-00:20,跑马场路口—冠洲桥断面,31
2014-09-07-00:25,跑马场路口—冠洲桥断面,18
2014-09-07-00:30,跑马场路口—冠洲桥断面,20
2014-09-07-00:35,跑马场路口—冠洲桥断面,25
2014-09-07-00:40,跑马场路口—冠洲桥断面,27
2014-09-07-00:45,跑马场路口—冠洲桥断面,18
2014-09-07-00:50,跑马场路口—冠洲桥断面,25
2014-09-07-00:55,跑马场路口—冠洲桥断面,25
2014-09-07-01:00,跑马场路口—冠洲桥断面,27
2014-09-07-01:05,跑马场路口—冠洲桥断面,15
2014-09-07-01:10,跑马场路口—冠洲桥断面,22
2014-09-07-01:15,跑马场路口—冠洲桥断面,20
2014-09-07-01:20,跑马场路口—冠洲桥断面,12
2014-09-07-01:25,跑马场路口—冠洲桥断面,20
2014-09-07-01:30,跑马场路口—冠洲桥断面,24
2014-09-07-01:35,跑马场路口—冠洲桥断面,16
2014-09-07-01:40,跑马场路口—冠洲桥断面,11
2014-09-07-01:45,跑马场路口—冠洲桥断面,20
2014-09-07-01:50,跑马场路口—冠洲桥断面,24
2014-09-07-01:55,跑马场路口—冠洲桥断面,11
2014-09-07-02:00,跑马场路口—冠洲桥断面,10
2014-09-07-02:05,跑马场路口—冠洲桥断面,13
2014-09-07-02:10,跑马场路口—冠洲桥断面,15
2014-09-07-02:15,跑马场路口—冠洲桥断面,8
2014-09-07-02:20,跑马场路口—冠洲桥断面,23
2014-09-07-02:25,跑马场路口—冠洲桥断面,13
2014-09-07-02:30,跑马场路口—冠洲桥断面,11
2014-09-07-02:35,跑马场路口—冠洲桥断面,15
2014-09-07-02:40,跑马场路口—冠洲桥断面,10
2014-09-07-02:45,跑马场路口—冠洲桥断面,13
2014-09-07-02:50,跑马场路口—冠洲桥断面,7
2014-09-07-02:55,跑马场路口—冠洲桥断面,10
2014-09-07-03:00,跑马场路口—冠洲桥断面,9
2014-09-07-03:05,跑马场路口—冠洲桥断面,6
2014-09-07-03:10,跑马场路口—冠洲桥断面,9
2014-09-07-03:15,跑马场路口—冠洲桥断面,10
2014-09-07-03:20,跑马场路口—冠洲桥断面,8
2014-09-07-03:25,跑马场路口—冠洲桥断面,8
2014-09-07-03:30,跑马场路口—冠洲桥断面,5
2014-09-07-03:35,跑马场路口—冠洲桥断面,11
2014-09-07-03:40,跑马场路口—冠洲桥断面,7
2014-09-07-03:45,跑马场路口—冠洲桥断面,12
2014-09-07-03:50,跑马场路口—冠洲桥断面,6
2014-09-07-03:55,跑马场路口—冠洲桥断面,3
2014-09-07-04:00,跑马场路口—冠洲桥断面,3
2014-09-07-04:05,跑马场路口—冠洲桥断面,4
2014-09-07-04:10,跑马场路口—冠洲桥断面,8
2014-09-07-04:15,跑马场路口—冠洲桥断面,7
2014-09-07-04:20,跑马场路口—冠洲桥断面,8
2014-09-07-04:25,跑马场路口—冠洲桥断面,4
2014-09-07-04:30,跑马场路口—冠洲桥断面,5
